CO2,netNOx,SO2,BC,H2O,Contrail Cirrus and C-C,Total
17.86720803165872,0,0.0,5.014848962323496,0,20.97599440366696,43.85805139764918
17.86720803165872,0,0.0,3.4637060297872138,0,16.70018569377538,38.03109975522132
17.86720803165872,0,0.0,18.442257590431517,0,74.3694347039102,110.67890032600044
17.86720803165872,0,0.0,12.73788289513514,0,59.20974927793077,89.81484020472463
