CO2,netNOx,SO2,BC,H2O,Contrail Cirrus and C-C,Total
-59.497862243285454,0,0.0,5.009839123200296,0,58.46803560928117,3.980012489196014
-59.497862243285454,0,0.0,3.4567889950082034,0,48.584819870128854,-7.456253378148396
-59.497862243285454,0,0.0,18.423833756674846,0,207.29576261472448,166.22173412811387
-59.497862243285454,0,0.0,12.712445292105638,0,172.25527044863838,125.46985349745857
