CO2,netNOx,SO2,BC,H2O,Contrail Cirrus and C-C,Total
17.849358672985773,0,0.0,5.009839123200296,0,58.46803560928117,81.32723340546724
17.849358672985773,0,0.0,3.4567889950082034,0,48.584819870128854,69.89096753812282
17.849358672985773,0,0.0,18.423833756674846,0,207.29576261472448,243.5689550443851
17.849358672985773,0,0.0,12.712445292105638,0,172.25527044863838,202.81707441372978
